Name	UniProt_IDs	dIntensity_cPathogen_eMean_oVoronoiCells_nZScore	dIntensity_cLatePathogen_eMean_oVoronoiCells_nZScore	eCount_oCells_nZScore
TRAK1	A0A0D9SGH2	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	A0A5F9ZH95	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	A0A5F9ZI06	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	B7Z218	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	B7ZAE5	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	C9JC32	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK1	Q9UPV9	-0.06440196680355964	-0.13109905379894646	0.5063927508493602
TRAK2	O60296	-0.7610203537160001	-1.4495347227422863	-0.21409393566592522
TRAK2	Q86TA0	-0.7610203537160001	-1.4495347227422863	-0.21409393566592522
TRAK2	Q8IU62	-0.7610203537160001	-1.4495347227422863	-0.21409393566592522
TRAM1	G3XAN4	0.49442529162490984	-0.6428761035499375	1.1614496008609634
TRAM1	Q15629	0.49442529162490984	-0.6428761035499375	1.1614496008609634
TRAM1	Q6FHL3	0.49442529162490984	-0.6428761035499375	1.1614496008609634
TRAM1	Q6FHU7	0.49442529162490984	-0.6428761035499375	1.1614496008609634
TRAM1L1	Q8N609	-0.0818585112331465	-0.8463295843008833	0.3135233318334426
TRAM2	A0A024RD84	-0.19546392113854894	-0.6554938070676308	0.8007894701873439
TRAM2	Q15035	-0.19546392113854894	-0.6554938070676308	0.8007894701873439
TRAP1	A0A140VJY2	0.34806617402917295	-0.33094676974516773	0.09263280778912636
TRAP1	I3L0K7	0.34806617402917295	-0.33094676974516773	0.09263280778912636
TRAP1	Q12931	0.34806617402917295	-0.33094676974516773	0.09263280778912636
TRAP1	Q53FS6	0.34806617402917295	-0.33094676974516773	0.09263280778912636
TRAPPC1	B2RA50	-0.5947352349857377	-0.34082713352398686	0.25605868612768934
TRAPPC1	Q9Y5R8	-0.5947352349857377	-0.34082713352398686	0.25605868612768934
TRAPPC10	P48553	1.358961854547345	0.06516072034257975	0.9602611440475989
TRAPPC11	B3KU05	-0.7056687681531739	-0.3058979291076277	1.2696923657502217
TRAPPC11	Q7Z392	-0.7056687681531739	-0.3058979291076277	1.2696923657502217
TRAPPC12	A0A0J9YXQ9	-0.8062510014570493	-0.6694674552615131	0.34579479048339207
TRAPPC12	Q53QD4	-0.8062510014570493	-0.6694674552615131	0.34579479048339207
TRAPPC12	Q8N9N0	-0.8062510014570493	-0.6694674552615131	0.34579479048339207
TRAPPC12	Q8WVT3	-0.8062510014570493	-0.6694674552615131	0.34579479048339207
TRAPPC13	A5PLN9	-0.692388298413077	-0.07960517635195463	0.6676417977222486
TRAPPC13	B7ZLB5	-0.692388298413077	-0.07960517635195463	0.6676417977222486
TRAPPC13	B7ZLB7	-0.692388298413077	-0.07960517635195463	0.6676417977222486
TRAPPC14	B3KNS5	-0.7231468784290718	-0.5776955284471956	0.39901878633127724
TRAPPC14	B4DYA8	-0.7231468784290718	-0.5776955284471956	0.39901878633127724
TRAPPC14	Q8WVR3	-0.7231468784290718	-0.5776955284471956	0.39901878633127724
TRAPPC2	P0DI81	0.037114822546026646	0.24125060377000726	0.7310548022817119
TRAPPC2	P0DI82	0.037114822546026646	0.24125060377000726	0.7310548022817119
TRAPPC2	Q6IBE5	0.037114822546026646	0.24125060377000726	0.7310548022817119
TRAPPC2L	A0A0B4J294	-1.002370378254881	-0.9287821815441935	0.15352925012924878
TRAPPC2L	H3BQQ8	-1.002370378254881	-0.9287821815441935	0.15352925012924878
TRAPPC2L	H3BUK6	-1.002370378254881	-0.9287821815441935	0.15352925012924878
TRAPPC2L	Q9UL33	-1.002370378254881	-0.9287821815441935	0.15352925012924878
TRAPPC3	A0A087WWM0	-0.6832516718230207	-0.7484602339747566	0.07888052568151827
TRAPPC3	A0A087WYS5	-0.6832516718230207	-0.7484602339747566	0.07888052568151827
TRAPPC3	O43617	-0.6832516718230207	-0.7484602339747566	0.07888052568151827
TRAPPC4	B4DF86	-0.35160580740597575	-0.36595353891983795	0.7648728798588424
TRAPPC4	E9PKS9	-0.35160580740597575	-0.36595353891983795	0.7648728798588424
TRAPPC4	E9PQE8	-0.35160580740597575	-0.36595353891983795	0.7648728798588424
TRAPPC4	J3KP27	-0.35160580740597575	-0.36595353891983795	0.7648728798588424
TRAPPC4	Q9Y296	-0.35160580740597575	-0.36595353891983795	0.7648728798588424
TRAPPC5	Q8IUR0	0.1058015075487061	-0.4104737560500644	0.7808800491890899
TRAPPC6A	B7TZ90	0.43157436699048	-0.33902933383564715	0.5604096222829732
TRAPPC6A	O75865	0.43157436699048	-0.33902933383564715	0.5604096222829732
TRAPPC6B	Q86SZ2	-0.4742963941753977	-1.1576036426108574	-0.26364848736831675
TRAPPC8	A8K922	-0.8976988686479006	-0.8342126260037933	-0.30961335550520364
TRAPPC8	J3KSL8	-0.8976988686479006	-0.8342126260037933	-0.30961335550520364
TRAPPC8	J3QQJ5	-0.8976988686479006	-0.8342126260037933	-0.30961335550520364
TRAPPC8	Q9Y2L5	-0.8976988686479006	-0.8342126260037933	-0.30961335550520364
TRAPPC9	H0YBR0	0.47780824233705205	-0.26904327875665457	-0.036348696070484
TRAPPC9	Q96Q05	0.47780824233705205	-0.26904327875665457	-0.036348696070484
TRARG1	A5PKU2	1.0347782610341394	0.20020288566693534	0.08689123762082004
TRARG1	Q8IXB3	1.0347782610341394	0.20020288566693534	0.08689123762082004
TRAT1	C9JF66	0.22996132932057606	-0.04762232881534734	-0.21051946377378006
TRAT1	Q6PIZ9	0.22996132932057606	-0.04762232881534734	-0.21051946377378006
TRDMT1	A0A0U1U562	-0.20654432186474295	-0.48582083141683885	0.7977149902515155
TRDMT1	B4DQZ2	-0.20654432186474295	-0.48582083141683885	0.7977149902515155
TRDMT1	B7Z1Y7	-0.20654432186474295	-0.48582083141683885	0.7977149902515155
TRDMT1	O14717	-0.20654432186474295	-0.48582083141683885	0.7977149902515155
TRDMT1	Q6ICS7	-0.20654432186474295	-0.48582083141683885	0.7977149902515155
TRDN	A0A590UJV0	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TRDN	A0AAQ5BH94	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TRDN	A8K752	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TRDN	H9ME53	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TRDN	Q13061	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TRDN	Q8IVK2	0.06822716281358375	-0.7973101648336387	0.5567145995489293
TREH	O43280	0.7995151360624266	0.1482007817292888	0.07325885811064099
TREM1	A8K7Z7	-0.08786055609228585	0.027579500424299644	0.5985592195762222
TREM1	K7EKM5	-0.08786055609228585	0.027579500424299644	0.5985592195762222
TREM1	Q38L15	-0.08786055609228585	0.027579500424299644	0.5985592195762222
TREM1	Q9NP99	-0.08786055609228585	0.027579500424299644	0.5985592195762222
TREM2	Q5TCX1	-1.0559875808232926	-0.5145516939284402	-0.8257062665706529
TREM2	Q9NZC2	-1.0559875808232926	-0.5145516939284402	-0.8257062665706529
TREML1	Q86YW5	-0.1976986606720865	-0.17883868348802134	0.3271003808202771
TREML2	Q5T2D2	1.044277133606859	-0.14789852217909918	-0.23962220333917078
TREML4	Q6UXN2	0.5413293934041127	-0.8010788482667492	0.8074011319553055
TRERF1	A0A8Q3SI57	0.06096679383431575	-0.11871997740871329	0.4577304389519976
TRERF1	B3KXK2	0.06096679383431575	-0.11871997740871329	0.4577304389519976
TRERF1	Q05GC8	0.06096679383431575	-0.11871997740871329	0.4577304389519976
TRERF1	Q96PN7	0.06096679383431575	-0.11871997740871329	0.4577304389519976
TRH	D6RFM1	1.0159065555158673	0.3505868301393472	0.2613916373457365
TRH	P20396	1.0159065555158673	0.3505868301393472	0.2613916373457365
TRHDE	Q9UKU6	-0.10418817041484996	0.2008587924173421	1.0412328807850542
TRHR	P34981	0.20796995060515627	-0.0971120837974431	0.09207941475157226
TRIAP1	O43715	0.08209629773337006	-0.4143019332339144	0.2456046887568026
TRIB1	Q96RU8	-0.47824628428631766	-0.40953003916948455	-0.41933421529873394
TRIB2	Q92519	0.5000847856011582	-0.21796526730794846	0.1511953944756499
TRIB3	B4DMM9	-1.1000375158316655	-1.0483582603641755	0.1467355296139115
TRIB3	J3KR25	-1.1000375158316655	-1.0483582603641755	0.1467355296139115
TRIB3	Q96RU7	-1.1000375158316655	-1.0483582603641755	0.1467355296139115
TRIL	Q7L0X0	0.6825846964756204	-0.25610039038542465	0.2742320014186932
TRIM10	A0A1U9X8M5	0.04363699953480185	1.04705745320457	-0.009353833090663899
TRIM10	A0A1U9X8N7	0.04363699953480185	1.04705745320457	-0.009353833090663899
TRIM10	Q9UDY6	0.04363699953480185	1.04705745320457	-0.009353833090663899
TRIM11	Q96F44	1.2098485681523683	-0.8339853169762514	0.003539447341916302
TRIM13	A0A184AP76	0.39960506238983917	-0.47513965354807264	0.8145642302513526
TRIM13	O60858	0.39960506238983917	-0.47513965354807264	0.8145642302513526
TRIM14	Q14142	-0.6954497344266934	-0.5677397958698114	-0.2651509704060467
TRIM15	A0A0G2JJP1	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM15	A0A1U9X8P2	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM15	A8K2L5	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM15	Q0EFD1	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM15	Q5SRL0	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM15	Q9C019	-0.7067281957926145	-1.0503984393972265	0.12866198373205434
TRIM16	B2RB95	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM16	B3KMJ2	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM16	B3KP96	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM16	B4DE22	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM16	O95361	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM16	Q309B1	-0.7531455316235929	-0.6813262680448541	0.6033993629258105
TRIM17	B3KP04	0.2980651368763993	-0.0060784450573209	0.2268853306358246
TRIM17	B7ZAR4	0.2980651368763993	-0.0060784450573209	0.2268853306358246
TRIM17	E5RJW6	0.2980651368763993	-0.0060784450573209	0.2268853306358246
TRIM17	Q9Y577	0.2980651368763993	-0.0060784450573209	0.2268853306358246
TRIM2	A0A0J9YW02	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A0J9YW70	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PEY7	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PF74	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PF82	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PFB0	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PFX3	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PG16	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PGE9	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PGG4	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	A0A6Q8PHP4	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	C9J084	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM2	Q9C040	0.04037485789765151	0.12984721622319728	0.5159829277162775
TRIM21	P19474	1.4048767285858572	0.5761893320969894	-0.06661243072173925
TRIM22	A0A348GSH8	0.21770301355672617	-0.4502898359920473	0.4492006154493464
TRIM22	D3DQT0	0.21770301355672617	-0.4502898359920473	0.4492006154493464
TRIM22	Q8IYM9	0.21770301355672617	-0.4502898359920473	0.4492006154493464
TRIM23	A8K9U9	0.25431779481616584	-1.1220757149862848	0.3801196348063482
TRIM23	P36406	0.25431779481616584	-1.1220757149862848	0.3801196348063482
TRIM24	B4DYZ9	-0.26817625436670056	-0.1608086558650686	0.9917691265409685
TRIM24	O15164	-0.26817625436670056	-0.1608086558650686	0.9917691265409685
TRIM25	Q14258	-0.7818937629101845	-0.3764047086617751	-1.0142107577272996
TRIM25	Q59GW5	-0.7818937629101845	-0.3764047086617751	-1.0142107577272996
TRIM26	A0A024RCP3	0.20314058072641678	0.5649633849424017	0.3429675140495746
TRIM26	A0A1U9X8P6	0.20314058072641678	0.5649633849424017	0.3429675140495746
TRIM26	A0A1U9X8Q1	0.20314058072641678	0.5649633849424017	0.3429675140495746
TRIM26	Q12899	0.20314058072641678	0.5649633849424017	0.3429675140495746
TRIM27	A0A1U9X8R9	-0.03162495709470955	-0.381818843267441	0.21689546396667642
TRIM27	P14373	-0.03162495709470955	-0.381818843267441	0.21689546396667642
TRIM28	B2R8R5	0.7126905731760298	0.21391497969086945	0.5466480382734609
TRIM28	Q13263	0.7126905731760298	0.21391497969086945	0.5466480382734609
TRIM29	B7Z5V5	-0.003410544746980493	-0.4264361052251844	0.2602506475690716
TRIM29	B7Z8U9	-0.003410544746980493	-0.4264361052251844	0.2602506475690716
TRIM29	E9PRL4	-0.003410544746980493	-0.4264361052251844	0.2602506475690716
TRIM29	Q14134	-0.003410544746980493	-0.4264361052251844	0.2602506475690716
TRIM29	Q53G41	-0.003410544746980493	-0.4264361052251844	0.2602506475690716
TRIM3	B7Z5Y8	0.21295967725588066	0.0558775715435662	0.3289129795751782
TRIM3	O75382	0.21295967725588066	0.0558775715435662	0.3289129795751782
TRIM31	A0A0G2JJX2	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A140T9J6	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A1U9X8R0	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A1U9X8R1	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A1U9X8S0	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A1U9X8S1	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	A0A1U9X8T0	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	C4B4E3	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	Q2L6J1	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM31	Q9BZY9	0.8203202662039095	-0.3656627834263507	-0.40213591975597834
TRIM32	Q13049	-0.37426812717703434	0.19165625650072632	-0.39283597634866163
TRIM33	Q9UPN9	-0.40788396355421463	-0.6356872514488883	0.7751831590876025
TRIM35	E5RGB3	-0.6584658035176442	-0.7098009363157036	0.606385438996546
TRIM35	Q9UPQ4	-0.6584658035176442	-0.7098009363157036	0.606385438996546
TRIM37	O94972	-1.1725099717620044	0.17205944707965326	0.47330566472996016
TRIM38	O00635	0.3988947697238322	-0.6728175060746652	1.0485115903852607
TRIM38	Q6MZQ5	0.3988947697238322	-0.6728175060746652	1.0485115903852607
TRIM39	A0A024RCP5	1.1234130192465615	0.21486652858657432	0.30879152199317195
TRIM39	Q9HCM9	1.1234130192465615	0.21486652858657432	0.30879152199317195
TRIM4	B3KS62	-0.5478307665380178	-0.051392202326533055	0.9358708566595925
TRIM4	Q9C037	-0.5478307665380178	-0.051392202326533055	0.9358708566595925
TRIM40	A0A0G2JIV5	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM40	A0A0G2JMU7	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM40	A0A140T9D5	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM40	A0A1U9X8S7	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM40	A0A1U9X8U1	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM40	Q6P9F5	-0.7633181555755503	-0.27883244303829446	0.4691331541588529
TRIM41	Q8WV44	0.37637530471735997	-0.30896626931195115	0.8051953730362643
TRIM42	Q8IWZ5	-0.3291118812996321	-0.4534631396654057	0.5633557172417942
TRIM43	Q96BQ3	-0.5403373787324789	-0.6325303022679089	0.21200266643216498
TRIM43B	A6NCK2	1.0440637932777341	0.04153807245768125	0.04113047933173764
TRIM44	Q96DX7	-0.13899659755827237	-0.3818213755432454	0.3170757853721673
TRIM45	Q5T2K3	0.544838396378851	0.5929149632466707	-0.07631430869239736
TRIM45	Q9H8W5	0.544838396378851	0.5929149632466707	-0.07631430869239736
TRIM46	A0A087WUH1	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM46	B7Z3S2	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM46	B7Z4F9	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM46	F5GYK0	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM46	Q5VT61	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM46	Q7Z4K8	-0.0670659148812975	-0.44997454171001305	0.5741049228269527
TRIM47	Q96LD4	0.34163501120233114	0.1981504949249792	0.18532392475921303
TRIM48	Q8IWZ4	-0.24676538948304821	-1.8286946194957452	0.15653989690637732
TRIM49	E9PK69	-0.3306625807220266	-0.7166878324500531	0.17276947948840607
TRIM49	P0CI25	-0.3306625807220266	-0.7166878324500531	0.17276947948840607
TRIM49B	A6NDI0	0.3330725265221936	-0.5620818263583183	-0.1474035434765978
TRIM49C	P0CI26	0.7007655012605194	0.3090271606471088	0.6575147356473545
TRIM5	A0A804HHS7	-0.14657033649045026	-0.29331143826556716	1.0271428521867427
TRIM5	B1Q3L0	-0.14657033649045026	-0.29331143826556716	1.0271428521867427
TRIM5	E7EQQ5	-0.14657033649045026	-0.29331143826556716	1.0271428521867427
TRIM5	Q9C035	-0.14657033649045026	-0.29331143826556716	1.0271428521867427
TRIM50	B7ZLG2	0.16368811021856405	-0.13362084387816794	0.35686697874570905
TRIM50	I3L0H3	0.16368811021856405	-0.13362084387816794	0.35686697874570905
TRIM50	Q86XT4	0.16368811021856405	-0.13362084387816794	0.35686697874570905
TRIM51	Q9BSJ1	0.6989470239754852	-0.46912101908370035	0.18097818399089505
TRIM51G	A0A3B3IT33	0.2069677687233459	-0.3661880074885312	0.5253226772325233
TRIM52	A0A8I5KQM7	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	A0A8I5KRY2	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	A0A8I5KW90	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	A0A8I5KXP2	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	A0A8I5KXQ2	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	A0A8I5KYD8	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM52	Q96A61	-0.16161244238827932	-0.5379014712330307	1.0347851648253603
TRIM54	Q9BYV2	-0.411979395821778	-1.0819048740499966	-0.3129094025251458
TRIM55	Q9BYV6	-0.0006377861607111401	-0.6151152835757392	0.7697048629221956
TRIM56	Q9BRZ2	-0.7132766804992424	-0.5911190385886663	-0.15389463873360845
TRIM58	Q8NG06	0.3958233083530487	-0.9268667910171984	0.3682692933827535
TRIM59	Q8IWR1	-0.09096083984481651	-0.8198956860499994	0.947239838441434
TRIM6	E9PFM0	-0.5560451422585158	-0.9555136541238172	0.20113846697820506
TRIM6	Q9C030	-0.5560451422585158	-0.9555136541238172	0.20113846697820506
TRIM6-TRIM34	B2RNG4	-0.6641484157590709	-0.9320141088273325	-0.0567085913026561
TRIM60	Q495X7	1.07267433770715	0.22548728290882292	-0.9266296002458125
TRIM61	A0A494C0U7	-0.5257616978681372	-0.0706330861410413	0.32951494058978
TRIM61	B4DJJ1	-0.5257616978681372	-0.0706330861410413	0.32951494058978
TRIM61	Q5EBN2	-0.5257616978681372	-0.0706330861410413	0.32951494058978
TRIM62	Q9BVG3	1.8137500147369825	1.1712899507858399	-0.17980490409226713
TRIM63	Q6NR77	-0.8766900152966035	0.05822482081342492	0.09327552309742354
TRIM63	Q969Q1	-0.8766900152966035	0.05822482081342492	0.09327552309742354
TRIM64	A6NGJ6	-0.8410862664792249	-0.72477731898251	0.8871537647018738
TRIM64	I1YAQ0	-0.8410862664792249	-0.72477731898251	0.8871537647018738
TRIM64B	A6NI03	-0.45957944360804937	-0.773419240832678	0.16754340434164347
TRIM64B	I1YAQ0	-0.45957944360804937	-0.773419240832678	0.16754340434164347
TRIM64C	A6NLI5	1.2651437751877381	0.3985955487973903	0.11097326726623578
TRIM64C	I1YAQ0	1.2651437751877381	0.3985955487973903	0.11097326726623578
TRIM65	H0YGS7	0.8591879012992796	0.7834465036918722	-0.08398832692856076
TRIM65	Q6PJ69	0.8591879012992796	0.7834465036918722	-0.08398832692856076
TRIM66	A0A8Z5E822	0.24724536573432598	-0.12211722143601969	0.1472360673388649
TRIM66	A0A994J572	0.24724536573432598	-0.12211722143601969	0.1472360673388649
TRIM66	A0A994J5L5	0.24724536573432598	-0.12211722143601969	0.1472360673388649
TRIM66	A0A994J7V7	0.24724536573432598	-0.12211722143601969	0.1472360673388649
TRIM66	O15016	0.24724536573432598	-0.12211722143601969	0.1472360673388649
TRIM67	F8W8C1	-0.5500617601971766	-0.054267102596631395	0.2062542677515747
TRIM67	Q6ZTA4	-0.5500617601971766	-0.054267102596631395	0.2062542677515747
TRIM68	Q6AZZ1	-0.0009033612104575525	-0.316931171320081	0.21261625092563524
TRIM69	A0A0G2JPI4	0.7438658568756611	0.39394194780781366	-0.6056624287388355
TRIM69	H0YL66	0.7438658568756611	0.39394194780781366	-0.6056624287388355
TRIM69	Q86WT6	0.7438658568756611	0.39394194780781366	-0.6056624287388355
TRIM71	Q2Q1W2	0.8199547381194005	0.1002363738954214	-0.13321176094097284
TRIM72	Q6ZMU5	0.13811332726235295	-0.15577433368741114	0.24644600009106205
TRIM73	I3L0H3	0.10403729562882401	0.3093109320298676	0.5945807388699252
TRIM73	Q86UV7	0.10403729562882401	0.3093109320298676	0.5945807388699252
TRIM74	C9JQH3	-0.25138131134672353	0.32052723154515583	-0.06153953999460455
TRIM74	I3L0H3	-0.25138131134672353	0.32052723154515583	-0.06153953999460455
TRIM74	J3KQW6	-0.25138131134672353	0.32052723154515583	-0.06153953999460455
TRIM74	Q86UV6	-0.25138131134672353	0.32052723154515583	-0.06153953999460455
TRIM75	A6NK02	0.1106665528629202	-0.36519275446479604	-0.7196612248351385
TRIM77	I1YAP6	1.1567067621693257	1.85413233251108	-0.3452302209015245
TRIM8	Q9BZR9	0.800075880770678	0.5465633968312151	0.4917682540076346
TRIM9	A0A804HIL7	1.0454179517189908	0.11951107347663834	0.1228836736151474
TRIM9	Q9C026	1.0454179517189908	0.11951107347663834	0.1228836736151474
TRIML1	Q8N9V2	0.09652170699498691	-0.3031897699766205	0.6448998206212315
TRIML2	A0A804HJA0	-0.42316450091139535	-0.9979252186086289	-0.1433162323385881
TRIML2	B7ZLC3	-0.42316450091139535	-0.9979252186086289	-0.1433162323385881
TRIML2	J3KNI5	-0.42316450091139535	-0.9979252186086289	-0.1433162323385881
TRIML2	Q8N7C3	-0.42316450091139535	-0.9979252186086289	-0.1433162323385881
TRIO	A0A2X0SFJ0	-0.5712354018695136	-0.9588900955635902	-0.19175989609168023
TRIO	O75962	-0.5712354018695136	-0.9588900955635902	-0.19175989609168023
TRIOBP	A0A1S5UZ31	0.36189883590562577	0.15239996739251246	0.5482767784186693
TRIOBP	Q9H2D6	0.36189883590562577	0.15239996739251246	0.5482767784186693
TRIP10	A7VJC9	-0.12854258434125115	-0.8514219603892085	0.3529441797429381
TRIP10	M0R2H7	-0.12854258434125115	-0.8514219603892085	0.3529441797429381
TRIP10	Q15642	-0.12854258434125115	-0.8514219603892085	0.3529441797429381
TRIP10	W4VSQ9	-0.12854258434125115	-0.8514219603892085	0.3529441797429381
TRIP11	H0YJ97	-0.049292611752425386	-0.20584063716762102	0.5146941903118202
TRIP11	Q15643	-0.049292611752425386	-0.20584063716762102	0.5146941903118202
TRIP12	A0A6Q8PGG9	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	A0A6Q8PHK0	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	A0A994J4J0	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	A0A994J569	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	A0A994J755	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	A0A994J7J0	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	C9JLD7	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	H7C1L9	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP12	Q14669	0.2805486341750314	-0.9062644094757191	0.6258363329282026
TRIP13	H0YAL2	-0.11111504414217581	0.5761476980110265	-1.0300608305256556
TRIP13	Q15645	-0.11111504414217581	0.5761476980110265	-1.0300608305256556
TRIP4	Q15650	0.4689768681168369	-0.1987210903894366	1.2838983217205655
TRIP6	F2ZC06	-1.1503849144024345	-2.19343956297352	-0.37179952982014836
TRIP6	Q15654	-1.1503849144024345	-2.19343956297352	-0.37179952982014836
TRIR	B2RE11	0.05333040081965423	-0.6918303629923581	-0.16348129862148
TRIR	K7ELS0	0.05333040081965423	-0.6918303629923581	-0.16348129862148
TRIR	K7EN60	0.05333040081965423	-0.6918303629923581	-0.16348129862148
TRIR	Q9BQ61	0.05333040081965423	-0.6918303629923581	-0.16348129862148
TRIT1	Q53F11	0.30135155330950725	0.6487164612944759	0.8494884856656215
TRIT1	Q9H3H1	0.30135155330950725	0.6487164612944759	0.8494884856656215
TRMO	A0ABB0MVG8	-0.476342749253417	-0.8003380969535245	0.37119431807258646
TRMO	Q5T114	-0.476342749253417	-0.8003380969535245	0.37119431807258646
TRMO	Q9BU70	-0.476342749253417	-0.8003380969535245	0.37119431807258646
TRMT1	A8K8L2	-0.5336892764734448	-0.6469600193859741	0.5176835289037222
TRMT1	Q9NXH9	-0.5336892764734448	-0.6469600193859741	0.5176835289037222
TRMT10A	Q8TBZ6	0.30791096000030005	-0.41746439536702706	0.11759257580350706
TRMT10A	V9HVY8	0.30791096000030005	-0.41746439536702706	0.11759257580350706
TRMT10B	B7Z968	-0.2174320376806072	-0.43718330901605623	0.6524548550376521
TRMT10B	B7Z9F7	-0.2174320376806072	-0.43718330901605623	0.6524548550376521
TRMT10B	Q6PF06	-0.2174320376806072	-0.43718330901605623	0.6524548550376521
TRMT10C	Q7L0Y3	-0.5894221331693905	-0.5292206149702948	0.27113118282473087
TRMT11	Q7Z4G4	0.2711908945758515	-0.8239282878262182	0.5032938350204184
TRMT112	Q9UI30	0.1630357256371758	-0.4312702173208747	0.21009826754238575
TRMT13	A8K039	0.011420431479798349	0.224263453346347	0.8822446627821661
TRMT13	B4DGS0	0.011420431479798349	0.224263453346347	0.8822446627821661
TRMT13	B4DIY2	0.011420431479798349	0.224263453346347	0.8822446627821661
TRMT13	B4DQS9	0.011420431479798349	0.224263453346347	0.8822446627821661
TRMT13	Q9NUP7	0.011420431479798349	0.224263453346347	0.8822446627821661
TRMT1L	B2R713	0.9878072332712073	-0.46635822588741077	0.6456402745542116
TRMT1L	B4DXX1	0.9878072332712073	-0.46635822588741077	0.6456402745542116
TRMT1L	Q7Z2T5	0.9878072332712073	-0.46635822588741077	0.6456402745542116
TRMT2A	F2Z2W7	1.5072571955551424	0.2044191657089683	0.008056859830052401
TRMT2A	Q8IZ69	1.5072571955551424	0.2044191657089683	0.008056859830052401
