"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"GOTERM_BP_DIRECT","protein catabolic process","13","247","130","16251","6.59e-7","4.11e-5","6.58","8.63e-4","3.91e-5","9.12e-8","GO:0030163~protein catabolic process","PSMB8,PSMB9,PSMB6,PSMB7,PSMA3,PSMB4,PSMA4,PSMB5,PSMA1,PSMA2,PSMB3,PSMB1,LONP1"
"REACTOME_PATHWAY","Translesion Synthesis by POLH","7","210","18","10908","7.06e-7","3.72e-6","20.20","7.05e-4","2.43e-6","2.36e-8","R-HSA-110320~Translesion Synthesis by POLH","RFC5,RFC3,UBC,UFD1,RPS27A,UBA52,POLH"
"REACTOME_PATHWAY","Immune System","71","210","2114","10908","8.09e-7","4.24e-6","1.74","8.08e-4","2.77e-6","4.52e-7","R-HSA-168256~Immune System","UBE2D4,NCF1,EIF4A3,CLTC,UBE2D1,PVR,UBE2L3,PSMD8,PSMD6,PSMD7,PPP2R1B,IL36B,CDC26,PSMD3,PSMD1,ELOC,NUP214,ACTR2,ATP6V1G1,IST1,UBE2E3,COMMD3,DYNLL1,THOC5,DDOST,APRT,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,TCP1,ATP6V1B2,UBE2V2,UBE2V1,TLR5,UBA52,ANAPC2,PSMD12,SEH1L,PSMD11,DCTN2,PSMD14,SAR1B,COPB1,IQGAP2,PSMB6,PSMB7,PSMB4,PSMB5,PSMB3,UBC,PSMB1,NUP43,ATP6V0E2,RPS27A,EIF4E,UBE2B,UBE2A,FANCE,MTOR,PSMB8,PSMB9,PSMC5,ARPC2,PSMC1,UBE2U,PTPN6,LAMTOR2,KLRD1,EIF4G1"
"REACTOME_PATHWAY","Recognition of DNA damage by PCNA-containing replication complex","8","210","29","10908","9.35e-7","4.88e-6","14.33","9.35e-4","3.19e-6","5.01e-8","R-HSA-110314~Recognition of DNA damage by PCNA-containing replication complex","RFC5,DDB1,RFC3,UBE2B,POLD2,UBC,RPS27A,UBA52"
"GOTERM_BP_DIRECT","DNA damage response","20","247","341","16251","1.13e-6","6.76e-5","3.86","1.49e-3","6.44e-5","2.78e-7","GO:0006974~DNA damage response","TIPIN,UBE2B,PHF1,MCM9,DYNLL1,MTOR,DDB1,PSMB6,PSMB7,PSMA3,PSMB4,WRN,PSMA4,PSMB5,PSMA1,KAT5,PSMA2,PSMB3,PSMB1,RAD17"
"REACTOME_PATHWAY","RHO GTPase Effectors","21","210","299","10908","1.15e-6","5.97e-6","3.65","1.15e-3","3.91e-6","2.96e-7","R-HSA-195258~RHO GTPase Effectors","YWHAE,ACTR2,SEH1L,NCF1,ZWILCH,MIS12,IQGAP2,DYNLL1,CKAP5,CENPA,PPP1CB,DYNC1LI2,XPO1,PPP2R1B,ARPC2,NUF2,CTNNA1,NUP43,BUB3,MAD2L1,PAFAH1B1"
"REACTOME_PATHWAY","Vesicle-mediated transport","33","210","668","10908","1.32e-6","6.80e-6","2.57","1.32e-3","4.45e-6","4.91e-7","R-HSA-5653656~Vesicle-mediated transport","NAPA,YWHAE,COPB2,COPA,DCTN2,SAR1B,COPB1,GPS1,CLTC,CLTB,COPS7A,GABARAP,AGPAT3,SCFD1,FCHO1,UBC,UBQLN1,RPS27A,ACTR2,SNAPIN,TRAPPC2L,DYNLL1,ARFGAP3,ARCN1,COPS3,COPS6,DYNC1LI2,SNX18,ARPC2,COPG1,COPS8,UBA52,PAFAH1B1"
"REACTOME_PATHWAY","Termination of translesion DNA synthesis","8","210","31","10908","1.53e-6","7.83e-6","13.40","1.52e-3","5.12e-6","8.91e-8","R-HSA-5656169~Termination of translesion DNA synthesis","RFC5,RFC3,POLD2,UBC,REV1,RPS27A,UBA52,POLH"
"REACTOME_PATHWAY","Synthesis of active ubiquitin: roles of E1 and E2 enzymes","8","210","32","10908","1.92e-6","9.81e-6","12.99","1.92e-3","6.42e-6","1.17e-7","R-HSA-8866652~Synthesis of active ubiquitin: roles of E1 and E2 enzymes","UBE2B,UBE2E3,UBC,UBE2D1,UBE2A,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","RHO GTPases Activate Formins","14","210","136","10908","1.97e-6","1.00e-5","5.35","1.97e-3","6.55e-6","3.35e-7","R-HSA-5663220~RHO GTPases Activate Formins","SEH1L,ZWILCH,MIS12,DYNLL1,CKAP5,CENPA,DYNC1LI2,XPO1,PPP2R1B,NUF2,NUP43,BUB3,MAD2L1,PAFAH1B1"
"REACTOME_PATHWAY","Processing of DNA double-strand break ends","11","210","83","10908","3.87e-6","1.96e-5","6.88","3.86e-3","1.28e-5","4.97e-7","R-HSA-5693607~Processing of DNA double-strand break ends","RFC5,TIPIN,WRN,RFC3,KAT5,EXO1,UBC,UBE2V2,RAD17,RPS27A,UBA52"
"REACTOME_PATHWAY","Extension of Telomeres","9","210","50","10908","4.27e-6","2.15e-5","9.35","4.26e-3","1.41e-5","3.87e-7","R-HSA-180786~Extension of Telomeres","RFC5,RTEL1,WRN,RFC3,TEN1,PRIM1,RUVBL2,POLD2,RUVBL1"
"REACTOME_PATHWAY","Cargo recognition for clathrin-mediated endocytosis","12","210","104","10908","4.61e-6","2.31e-5","5.99","4.60e-3","1.51e-5","6.92e-7","R-HSA-8856825~Cargo recognition for clathrin-mediated endocytosis","COPS3,COPS6,FCHO1,GPS1,UBC,CLTC,UBQLN1,CLTB,COPS7A,COPS8,RPS27A,UBA52"
"REACTOME_PATHWAY","Cytosolic tRNA aminoacylation","7","210","24","10908","4.65e-6","2.31e-5","15.15","4.64e-3","1.51e-5","2.32e-7","R-HSA-379716~Cytosolic tRNA aminoacylation","AIMP1,AARS1,EPRS1,KARS1,LARS1,EEF1E1,DARS1"
"REACTOME_PATHWAY","Developmental Biology","52","210","1422","10908","4.88e-6","2.42e-5","1.90","4.87e-3","1.58e-5","2.49e-6","R-HSA-1266738~Developmental Biology","YWHAE,EIF4A3,CLTC,CLTB,PSMD8,PSMD6,PSMD7,XPO1,KAT5,RPS19,PSMD3,PSMD1,RPL38,ELOC,ACTR2,ATP6V1G1,ACTL6A,GAB1,DARS1,PSMA3,PSMA4,PSMA1,PSMA2,LARS1,ATP6V1B2,EEF1E1,UBA52,GRB7,PSMD12,HDAC3,PSMD11,PSMD14,KARS1,RPL11,PSMB6,PSMB7,PSMB4,PSMB5,PSMB3,UBC,PSMB1,SLIT1,CTNNA1,RPS27A,EIF4E,CNOT10,AIMP1,PSMC5,EPRS1,ARPC2,PSMC1,EIF4G1"
"REACTOME_PATHWAY","Formation of TC-NER Pre-Incision Complex","9","210","51","10908","4.98e-6","2.46e-5","9.17","4.97e-3","1.61e-5","4.62e-7","R-HSA-6781823~Formation of TC-NER Pre-Incision Complex","DDB1,COPS3,COPS6,GPS1,UBC,COPS7A,COPS8,RPS27A,UBA52"
"REACTOME_PATHWAY","Innate Immune System","43","210","1078","10908","5.58e-6","2.74e-5","2.07","5.57e-3","1.79e-5","2.60e-6","R-HSA-168249~Innate Immune System","PSMD12,PSMD11,PSMD14,NCF1,COPB1,UBE2D1,IQGAP2,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,PSMD3,UBC,PSMB1,PSMD1,RPS27A,ATP6V0E2,ACTR2,ATP6V1G1,IST1,COMMD3,DYNLL1,DDOST,APRT,PSMC5,PSMA3,PSMA4,PSMA1,ARPC2,PSMA2,PSMC1,ATP6V1B2,PTPN6,LAMTOR2,KLRD1,UBE2V1,TLR5,UBA52"
"REACTOME_PATHWAY","E3 ubiquitin ligases ubiquitinate target proteins","9","210","52","10908","5.80e-6","2.83e-5","8.99","5.78e-3","1.85e-5","5.50e-7","R-HSA-8866654~E3 ubiquitin ligases ubiquitinate target proteins","RRAGA,UBE2B,UBC,UBE2V2,UBE2D1,UBE2A,RPS27A,UBA52,UBE2L3"
"REACTOME_PATHWAY","Translesion synthesis by REV1","6","210","15","10908","6.32e-6","3.07e-5","20.78","6.30e-3","2.01e-5","2.05e-7","R-HSA-110312~Translesion synthesis by REV1","RFC5,RFC3,UBC,REV1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","intracellular protein transport","17","247","283","16251","6.77e-6","3.86e-4","3.95","8.84e-3","3.67e-4","1.61e-6","GO:0006886~intracellular protein transport","IPO13,NAPA,NUP214,COPB2,COPA,SNAPIN,SAR1B,COPB1,CLTC,CLTB,ARFGAP3,ARCN1,SCFD1,XPO1,XPO5,COPG1,SNX6"
"GOTERM_BP_DIRECT","positive regulation of type II interferon production","10","247","89","16251","7.99e-6","4.36e-4","7.39","1.04e-2","4.16e-4","9.74e-7","GO:0032729~positive regulation of type II interferon production","PSMA3,PSMB4,PSMA4,PSMA1,PSMA2,PSMB3,PDE4D,PSMB1,PSMB8,PSMB9"
"REACTOME_PATHWAY","Translesion synthesis by POLI","6","210","16","10908","9.05e-6","4.36e-5","19.48","9.01e-3","2.85e-5","3.23e-7","R-HSA-5656121~Translesion synthesis by POLI","RFC5,RFC3,UBC,REV1,RPS27A,UBA52"
"REACTOME_PATHWAY","Translesion synthesis by POLK","6","210","16","10908","9.05e-6","4.36e-5","19.48","9.01e-3","2.85e-5","3.23e-7","R-HSA-5655862~Translesion synthesis by POLK","RFC5,RFC3,UBC,REV1,RPS27A,UBA52"
"REACTOME_PATHWAY","Protein ubiquitination","10","210","73","10908","9.84e-6","4.71e-5","7.12","9.79e-3","3.08e-5","1.22e-6","R-HSA-8852135~Protein ubiquitination","RRAGA,UBE2B,UBE2E3,UBC,UBE2V2,UBE2D1,UBE2A,RPS27A,UBA52,UBE2L3"
"GOTERM_BP_DIRECT","protein deneddylation","5","247","11","16251","1.56e-5","7.84e-4","29.91","2.02e-2","7.47e-4","3.34e-7","GO:0000338~protein deneddylation","COPS3,COPS6,GPS1,COPS7A,COPS8"
"GOTERM_BP_DIRECT","DNA damage tolerance","5","247","11","16251","1.56e-5","7.84e-4","29.91","2.02e-2","7.47e-4","3.34e-7","GO:0006301~DNA damage tolerance","UBE2B,UBE2V2,UBE2A,UBE2V1,POLH"
"REACTOME_PATHWAY","Generic Transcription Pathway","44","210","1175","10908","2.03e-5","9.66e-5","1.95","2.01e-2","6.32e-5","1.01e-5","R-HSA-212436~Generic Transcription Pathway","YWHAE,PSMD12,HDAC3,PSMD11,PSMD14,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,WRN,PSMD7,XPO1,PSMB5,PPP2R1B,KAT5,EXO1,PSMB3,CDC26,PSMD3,UBC,PSMB1,PSMD1,ELOC,RPS27A,RFC5,RFC3,ACTL6A,CNOT10,MTOR,CDK9,PSMC5,RRAGA,PSMA3,PSMA4,PSMA1,FANCD2,PSMA2,PSMC1,RAD17,LAMTOR2,UBA52,ANAPC2"
"GOTERM_BP_DIRECT","protein K11-linked ubiquitination","7","247","38","16251","2.08e-5","1.01e-3","12.12","2.69e-2","9.63e-4","1.45e-6","GO:0070979~protein K11-linked ubiquitination","UBE2D4,UBE2B,CDC26,UBE2E3,UBE2A,UBE2L3,ANAPC2"
"REACTOME_PATHWAY","SARS-CoV-2-host interactions","15","210","194","10908","2.13e-5","1.01e-4","4.02","2.11e-2","6.61e-5","4.91e-6","R-HSA-9705683~SARS-CoV-2-host interactions","YWHAE,NUP214,SEH1L,SAR1B,RPS19,SNRPD1,UBC,G3BP2,NUP43,PTPN6,UBE2V1,SNRPD3,GEMIN8,RPS27A,UBA52"
"REACTOME_PATHWAY","Dengue Virus Genome Translation and Replication","10","210","81","10908","2.32e-5","1.09e-4","6.41","2.29e-2","7.16e-5","3.22e-6","R-HSA-9918487~Dengue Virus Genome Translation and Replication","XPO1,XRN1,UBC,EIF4A3,UFD1,RPS27A,EIF4E,UBA52,DDOST,EIF4G1"
"GOTERM_BP_DIRECT","tRNA aminoacylation for protein translation","7","247","39","16251","2.43e-5","1.14e-3","11.81","3.14e-2","1.08e-3","1.75e-6","GO:0006418~tRNA aminoacylation for protein translation","AIMP1,AARS1,EPRS1,KARS1,LARS1,EEF1E1,DARS1"
"REACTOME_PATHWAY","Selenoamino acid metabolism","11","210","103","10908","2.69e-5","1.26e-4","5.55","2.65e-2","8.27e-5","4.39e-6","R-HSA-2408522~Selenoamino acid metabolism","AIMP1,EPRS1,RPS19,KARS1,LARS1,RPL11,RPL38,EEF1E1,RPS27A,UBA52,DARS1"
"REACTOME_PATHWAY","Regulation of PLK1 Activity at G2/M Transition","10","210","85","10908","3.42e-5","1.60e-4","6.11","3.36e-2","1.05e-4","5.02e-6","R-HSA-2565942~Regulation of PLK1 Activity at G2/M Transition","YWHAE,PPP1CB,DCTN2,UBC,HAUS3,RPS27A,DYNLL1,CKAP5,UBA52,PAFAH1B1"
"REACTOME_PATHWAY","ER to Golgi Anterograde Transport","13","210","152","10908","3.46e-5","1.61e-4","4.44","3.40e-2","1.05e-4","7.17e-6","R-HSA-199977~ER to Golgi Anterograde Transport","NAPA,COPB2,COPA,TRAPPC2L,DCTN2,SAR1B,COPB1,ARFGAP3,DYNLL1,ARCN1,DYNC1LI2,SCFD1,COPG1"
"REACTOME_PATHWAY","Golgi-to-ER retrograde transport","12","210","130","10908","3.89e-5","1.80e-4","4.79","3.82e-2","1.18e-4","7.44e-6","R-HSA-8856688~Golgi-to-ER retrograde transport","NAPA,COPB2,COPA,DYNC1LI2,DCTN2,COPB1,COPG1,ARFGAP3,DYNLL1,AGPAT3,ARCN1,PAFAH1B1"
"REACTOME_PATHWAY","Transport of small molecules","31","210","718","10908","4.20e-5","1.94e-4","2.24","4.12e-2","1.27e-4","1.80e-5","R-HSA-382551~Transport of small molecules","PSMD12,AHCYL2,PSMD11,PSMD14,SAR1B,CLTC,PSMD8,PSMB6,PSMB7,PSMD6,SLC25A29,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,UBC,PSMB1,PSMD1,RPS27A,ATP6V0E2,ATP6V1G1,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,SOAT2,PSMC1,ATP6V1B2,UBA52"
"GOTERM_BP_DIRECT","telomere maintenance","8","247","63","16251","4.50e-5","2.03e-3","8.35","5.72e-2","1.93e-3","4.79e-6","GO:0000723~telomere maintenance","RTEL1,WRN,EME2,RUVBL2,ACTL6A,RUVBL1,HUS1B,NHEJ1"
"REACTOME_PATHWAY","RNA Polymerase II Transcription","45","210","1258","10908","4.81e-5","2.21e-4","1.86","4.70e-2","1.45e-4","2.50e-5","R-HSA-73857~RNA Polymerase II Transcription","YWHAE,PSMD12,HDAC3,PSMD11,PSMD14,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,WRN,PSMD7,XPO1,PSMB5,PPP2R1B,KAT5,EXO1,PSMB3,CDC26,PSMD3,UBC,PSMB1,PSMD1,ELOC,SNRPD3,RPS27A,RFC5,RFC3,ACTL6A,CNOT10,MTOR,CDK9,PSMC5,RRAGA,PSMA3,PSMA4,PSMA1,FANCD2,PSMA2,PSMC1,RAD17,LAMTOR2,UBA52,ANAPC2"
"GOTERM_BP_DIRECT","immune system process","10","247","113","16251","5.48e-5","2.39e-3","5.82","6.93e-2","2.28e-3","8.65e-6","GO:0002376~immune system process","PSMA3,PSMB4,PSMA4,PSMA1,PSMA2,EXO1,PSMB3,PSMB1,PSMB8,PSMB9"
"GOTERM_BP_DIRECT","regulation of DNA repair","8","247","66","16251","6.09e-5","2.51e-3","7.97","7.67e-2","2.39e-3","6.83e-6","GO:0006282~regulation of DNA repair","CDK9,SF3B3,RUVBL2,ACTL6A,RUVBL1,UBE2V2,UBE2V1,POLH"
"GOTERM_BP_DIRECT","regulation of protein neddylation","5","247","15","16251","6.13e-5","2.51e-3","21.93","7.73e-2","2.39e-3","2.07e-6","GO:2000434~regulation of protein neddylation","COPS3,COPS6,GPS1,COPS7A,COPS8"
"REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of Cyclin B","6","210","23","10908","6.25e-5","2.86e-4","13.55","6.06e-2","1.87e-4","3.64e-6","R-HSA-174048~APC/C:Cdc20 mediated degradation of Cyclin B","CDC26,UBC,UBE2D1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","ISG15 antiviral mechanism","9","210","72","10908","6.64e-5","3.02e-4","6.49","6.42e-2","1.98e-4","9.11e-6","R-HSA-1169408~ISG15 antiviral mechanism","NUP214,SEH1L,UBC,EIF4A3,NUP43,RPS27A,EIF4E,UBA52,EIF4G1"
"REACTOME_PATHWAY","Cellular response to starvation","12","210","140","10908","7.68e-5","3.48e-4","4.45","7.39e-2","2.28e-4","1.59e-5","R-HSA-9711097~Cellular response to starvation","ATP6V1G1,RRAGA,SEH1L,RPS19,RPL11,ATP6V1B2,RPL38,LAMTOR2,ATP6V0E2,RPS27A,UBA52,MTOR"
"REACTOME_PATHWAY","Gap-filling DNA repair synthesis and ligation in GG-NER","6","210","24","10908","7.77e-5","3.51e-4","12.99","7.48e-2","2.29e-4","4.78e-6","R-HSA-5696397~Gap-filling DNA repair synthesis and ligation in GG-NER","RFC5,RFC3,POLD2,UBC,RPS27A,UBA52"
"GOTERM_BP_DIRECT","flagellated sperm motility","12","247","176","16251","7.79e-5","3.09e-3","4.49","9.71e-2","2.95e-3","1.62e-5","GO:0030317~flagellated sperm motility","PSMB6,PSMB7,PSMA3,PSMB4,PSMA4,PSMB5,PSMA1,NME7,PSMA2,PSMB3,PSMB1,DNAAF11"
"REACTOME_PATHWAY","Asparagine N-linked glycosylation","18","210","309","10908","9.18e-5","4.12e-4","3.03","8.77e-2","2.70e-4","2.86e-5","R-HSA-446203~Asparagine N-linked glycosylation","NAPA,COPB2,COPA,TRAPPC2L,DCTN2,SAR1B,COPB1,ARFGAP3,DYNLL1,DDOST,ARCN1,DYNC1LI2,SCFD1,PSMC1,UBC,COPG1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","positive regulation of tumor necrosis factor production","10","247","122","16251","9.95e-5","3.83e-3","5.39","1.22e-1","3.65e-3","1.70e-5","GO:0032760~positive regulation of tumor necrosis factor production","PSMA3,PSMB4,PSMA4,PSMA1,PSMA2,PSMB3,PSMB1,HSPB1,PSMB8,PSMB9"
"REACTOME_PATHWAY","Dual Incision in GG-NER","7","210","40","10908","1.03e-4","4.59e-4","9.09","9.75e-2","3.00e-4","9.64e-6","R-HSA-5696400~Dual Incision in GG-NER","RFC5,DDB1,RFC3,POLD2,UBC,RPS27A,UBA52"
"GOTERM_BP_DIRECT","DNA replication checkpoint signaling","5","247","17","16251","1.04e-4","3.91e-3","19.35","1.28e-1","3.72e-3","4.15e-6","GO:0000076~DNA replication checkpoint signaling","RFC5,TIPIN,RFC3,RAD17,CDC6"
"REACTOME_PATHWAY","COPI-mediated anterograde transport","10","210","99","10908","1.14e-4","5.08e-4","5.25","1.08e-1","3.32e-4","1.98e-5","R-HSA-6807878~COPI-mediated anterograde transport","NAPA,COPB2,COPA,DYNC1LI2,DCTN2,COPB1,COPG1,ARFGAP3,DYNLL1,ARCN1"
"GOTERM_BP_DIRECT","DNA replication","10","247","125","16251","1.20e-4","4.37e-3","5.26","1.46e-1","4.16e-3","2.11e-5","GO:0006260~DNA replication","RFC5,UPF1,RTEL1,WRN,RFC3,SET,POLD2,ORC2,TYMS,POLH"
"REACTOME_PATHWAY","Formation of Incision Complex in GG-NER","7","210","42","10908","1.36e-4","5.99e-4","8.66","1.27e-1","3.92e-4","1.35e-5","R-HSA-5696395~Formation of Incision Complex in GG-NER","DDB1,SUMO3,UBC,UBE2V2,RAD23A,RPS27A,UBA52"
"REACTOME_PATHWAY","tRNA Aminoacylation","7","210","42","10908","1.36e-4","5.99e-4","8.66","1.27e-1","3.92e-4","1.35e-5","R-HSA-379724~tRNA Aminoacylation","AIMP1,AARS1,EPRS1,KARS1,LARS1,EEF1E1,DARS1"
"GOTERM_BP_DIRECT","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","7","247","53","16251","1.43e-4","5.07e-3","8.69","1.71e-1","4.83e-3","1.46e-5","GO:0006890~retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","COPB2,COPA,SCFD1,PSMD14,COPB1,COPG1,ARCN1"
"REACTOME_PATHWAY","Transport of Mature Transcript to Cytoplasm","9","210","81","10908","1.54e-4","6.76e-4","5.77","1.43e-1","4.42e-4","2.41e-5","R-HSA-72202~Transport of Mature Transcript to Cytoplasm","NUP214,NXF1,NXT1,SEH1L,ALYREF,EIF4A3,NUP43,THOC5,EIF4E"
"REACTOME_PATHWAY","Gene expression (Transcription)","48","210","1447","10908","1.56e-4","6.82e-4","1.72","1.44e-1","4.46e-4","8.76e-5","R-HSA-74160~Gene expression (Transcription)","YWHAE,PSMD12,HDAC3,PSMD11,PSMD14,PHF1,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,WRN,PSMD7,XPO1,PSMB5,PPP2R1B,KAT5,EXO1,PSMB3,CDC26,PSMD3,UBC,XPO5,PSMB1,PSMD1,ELOC,SNRPD3,RPS27A,RFC5,RFC3,ACTL6A,CNOT10,MTOR,CDK9,PSMC5,RRAGA,PSMA3,PSMA4,PSMA1,FANCD2,PSMA2,PSMC1,RAD17,LAMTOR2,UBA52,RAN,ANAPC2"
"GOTERM_BP_DIRECT","poly(A)+ mRNA export from nucleus","5","247","19","16251","1.66e-4","5.72e-3","17.31","1.96e-1","5.45e-3","7.61e-6","GO:0016973~poly(A)+ mRNA export from nucleus","NXF1,DDX19A,PCID2,DDX19B,NXT1"
"REACTOME_PATHWAY","Transcriptional and post-translational regulation of MITF-M expression and activity","8","210","62","10908","1.73e-4","7.51e-4","6.70","1.59e-1","4.91e-4","2.29e-5","R-HSA-9856649~Transcriptional and post-translational regulation of MITF-M expression and activity","AIMP1,YWHAE,XPO1,EPRS1,KARS1,LARS1,EEF1E1,DARS1"
"GOTERM_BP_DIRECT","mRNA transport","8","247","78","16251","1.77e-4","5.95e-3","6.75","2.07e-1","5.67e-3","2.38e-5","GO:0051028~mRNA transport","NXF1,SEH1L,XPO1,KHSRP,ALYREF,G3BP2,NUP43,EIF4E"
"REACTOME_PATHWAY","Cap-dependent Translation Initiation","10","210","105","10908","1.80e-4","7.75e-4","4.95","1.64e-1","5.07e-4","3.31e-5","R-HSA-72737~Cap-dependent Translation Initiation","EIF2B3,EIF5,RPS19,RPL11,EIF3G,RPL38,RPS27A,EIF4E,UBA52,EIF4G1"
"REACTOME_PATHWAY","Eukaryotic Translation Initiation","10","210","105","10908","1.80e-4","7.75e-4","4.95","1.64e-1","5.07e-4","3.31e-5","R-HSA-72613~Eukaryotic Translation Initiation","EIF2B3,EIF5,RPS19,RPL11,EIF3G,RPL38,RPS27A,EIF4E,UBA52,EIF4G1"
"GOTERM_BP_DIRECT","mitotic intra-S DNA damage checkpoint signaling","5","247","20","16251","2.05e-4","6.72e-3","16.45","2.36e-1","6.40e-3","1.00e-5","GO:0031573~mitotic intra-S DNA damage checkpoint signaling","TIPIN,FANCD2,EME2,HUS1B,RAD17"
"REACTOME_PATHWAY","Transport to the Golgi and subsequent modification","13","210","183","10908","2.07e-4","8.87e-4","3.69","1.87e-1","5.81e-4","5.20e-5","R-HSA-948021~Transport to the Golgi and subsequent modification","NAPA,COPB2,COPA,TRAPPC2L,DCTN2,SAR1B,COPB1,ARFGAP3,DYNLL1,ARCN1,DYNC1LI2,SCFD1,COPG1"
"GOTERM_BP_DIRECT","translation","12","247","198","16251","2.21e-4","7.05e-3","3.99","2.51e-1","6.71e-3","5.20e-5","GO:0006412~translation","AIMP1,EIF2B3,EPRS1,RPS19,KARS1,RPL11,RPL38,EEF1E1,RPS27A,UBA52,DARS1,EIF4G1"
"GOTERM_BP_DIRECT","regulation of macroautophagy","7","247","58","16251","2.37e-4","7.40e-3","7.94","2.67e-1","7.05e-3","2.67e-5","GO:0016241~regulation of macroautophagy","ATP6V1G1,PSMD14,UBQLN1,ATP6V1B2,ATP6V0E2,MTOR,SNX6"
"GOTERM_BP_DIRECT","protein neddylation","5","247","21","16251","2.50e-4","7.63e-3","15.67","2.80e-1","7.27e-3","1.30e-5","GO:0045116~protein neddylation","COPS3,COPS6,GPS1,COPS7A,COPS8"
"REACTOME_PATHWAY","Regulation of TP53 Activity through Phosphorylation","9","210","89","10908","2.97e-4","1.27e-3","5.25","2.57e-1","8.31e-4","5.13e-5","R-HSA-6804756~Regulation of TP53 Activity through Phosphorylation","RFC5,WRN,RFC3,KAT5,EXO1,UBC,RAD17,RPS27A,UBA52"
"REACTOME_PATHWAY","Macroautophagy","11","210","139","10908","3.34e-4","1.42e-3","4.11","2.84e-1","9.32e-4","7.51e-5","R-HSA-1632852~Macroautophagy","DYNC1LI2,RRAGA,UBC,LAMTOR2,UBE2V1,RPS27A,DYNLL1,UBA52,GABARAP,MTOR,UBE2L3"
"REACTOME_PATHWAY","Telomere C-strand (Lagging Strand) Synthesis","6","210","33","10908","3.77e-4","1.59e-3","9.44","3.14e-1","1.04e-3","3.40e-5","R-HSA-174417~Telomere C-strand (Lagging Strand) Synthesis","RFC5,WRN,RFC3,TEN1,PRIM1,POLD2"
"REACTOME_PATHWAY","Impaired BRCA2 binding to RAD51","6","210","33","10908","3.77e-4","1.59e-3","9.44","3.14e-1","1.04e-3","3.40e-5","R-HSA-9709570~Impaired BRCA2 binding to RAD51","RFC5,WRN,RFC3,KAT5,EXO1,RAD17"
"REACTOME_PATHWAY","Influenza Infection","11","210","142","10908","3.97e-4","1.67e-3","4.02","3.27e-1","1.09e-3","9.12e-5","R-HSA-168255~Influenza Infection","NUP214,SEH1L,XPO1,RPS19,RPL11,CLTC,NUP43,RPL38,RPS27A,UBA52,RAN"
"REACTOME_PATHWAY","TICAM1, RIP1-mediated IKK complex recruitment","5","210","19","10908","4.05e-4","1.70e-3","13.67","3.33e-1","1.11e-3","2.35e-5","R-HSA-168927~TICAM1, RIP1-mediated IKK complex recruitment","UBC,UBE2D1,UBE2V1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","spliceosomal snRNP assembly","7","247","64","16251","4.07e-4","1.21e-2","7.20","4.14e-1","1.16e-2","5.11e-5","GO:0000387~spliceosomal snRNP assembly","LSM7,SF3B3,SNRPD1,SNRPD3,GEMIN8,USP39,PRPF8"
"REACTOME_PATHWAY","Signal Transduction","71","210","2533","10908","4.18e-4","1.74e-3","1.46","3.42e-1","1.14e-3","2.80e-4","R-HSA-162582~Signal Transduction","YWHAE,NCF1,ZWILCH,CLTC,CLTB,UBE2D1,HSPB1,UBE2L3,PSMD8,PPP1CB,PSMD6,PSMD7,XPO1,PPP2R1B,KAT5,RUVBL1,PSMD3,NUF2,PSMD1,PDGFRB,ACTR2,ATP6V1G1,PDE4D,GAB1,ARFGAP3,DYNLL1,CKAP5,RRAGA,PSMA3,DYNC1LI2,PSMA4,RASA3,PSMA1,PSMA2,ATP6V1B2,UBA52,PAFAH1B1,GRB7,PSMD12,SEH1L,HDAC3,PSMD11,PSMD14,GPS1,MIS12,IQGAP2,CENPA,PSMB6,PSMB7,PSMB4,SCFD1,PSMB5,PSMB3,UBC,PSMB1,CTNNA1,NUP43,BUB3,ATP6V0E2,RPS27A,EIF4E,SRMS,MTOR,CDK9,PSMC5,ARPC2,PSMC1,PTPN6,LAMTOR2,EIF4G1,MAD2L1"
"REACTOME_PATHWAY","Transcriptional Regulation by TP53","18","210","352","10908","4.30e-4","1.79e-3","2.66","3.50e-1","1.17e-3","1.53e-4","R-HSA-3700989~Transcriptional Regulation by TP53","RFC5,YWHAE,RFC3,CNOT10,MTOR,CDK9,RRAGA,WRN,PPP2R1B,KAT5,FANCD2,EXO1,UBC,RAD17,LAMTOR2,ELOC,RPS27A,UBA52"
