Name	unrefined_intensity	refined_intensity
DIP2C	-1.2244650674506126	-0.05930329214676807
DIPK1A	0.1451478569151921	0.0009200922649854028
DIPK1B	-0.6572837820716374	-0.003076088100095263
DIPK1C	0.1041512500726543	0.0004051483627826252
DIPK2A	-0.7908960766050431	-0.004106332429733383
DIPK2B	0.5559958901600286	0.003342091295751932
DIRAS1	-1.3511605187885831	-0.017052996907630708
DIRAS2	-0.7564431654899696	-0.011790679620492156
DIRAS3	-0.4213966572073553	-0.0024542141315756372
DIS3	-0.3375033893068827	-0.00015322653874532473
DIS3L	-0.4897097595884123	-0.0004990142450205921
DIS3L2	-0.1907900063831706	-0.00018907289632572204
DISC1	-0.3842539651002679	-0.03215360329166022
DISP1	-0.0887407455291988	-0.00047644906274626835
DISP2	-1.3706800825548195	-0.02901181462735531
DIXDC1	0.1320667538985711	0.0009088834003299662
DKC1	-1.0001078673295796	-0.0013951504749247635
DKK1	-0.2293802152817939	-0.005804695727921076
DKK2	-0.3602742982497254	-0.007030032381746891
DKK3	-0.3308900510958513	-0.0038700900376170766
DKK4	-0.7150402262224502	-0.007991289568262104
DKKL1	-0.7557773358910025	-0.0036609854150560163
DLAT	0.0917762301623143	0.004178938864210819
DLD	-0.6740577036681084	-0.06262872342091495
DLEC1	-0.5789786234798099	-0.0062714964495333
DLEU7	-0.949573236293459	-0.005048880897372321
DLG1	0.1056225135084425	0.007169656216953076
DLG2	-0.7424495973860521	-0.037674862369757825
DLG3	-1.0774953761238333	-0.04816943078961597
DLG4	-0.1678481177727605	-0.008673047941554081
DLG5	-0.4396506402092548	-0.012643912761777959
DLGAP1	-0.5925531359876649	-0.010124955434621231
DLGAP2	-0.612936599620561	-0.008285676953670744
DLGAP3	-0.5988400667135397	-0.01406375896676748
DLGAP4	-0.9610312524292168	-0.04105909922878586
DLGAP5	-0.9844402025291322	-0.03508938657894839
DLK1	0.3314748178925404	0.004768928205019979
DLK2	-0.6072648195135177	-0.006086615285983988
DLL1	-0.893165872715595	-0.016427999896857937
DLL3	-0.012315881214346	-0.0009144664960464049
DLL4	-0.5561116232511876	-0.014229228104128135
DLST	-0.551302664327269	-0.0453066042570793
DLX1	0.8558680325423591	0.013243701935560464
DLX2	-0.1597163225567281	-0.004865917483013279
DLX3	-0.410832013529977	-0.006503470774179536
DLX4	0.1301366491840657	0.002491336011979754
DLX5	-0.4498520683738344	-0.01283113054622688
DMAC1	-1.141265605003648	-0.019053429275535907
DMAC2	2.9113226203188516	0.0635192369301167
DMAC2L	-0.1083947132302796	-0.003176940650066265
DMAP1	-0.0928389740450333	-0.007759388611709838
DMBT1	-0.1614595542026206	-0.0029434076731137734
DMBX1	-0.9755563640148366	-0.011135000338865345
DMC1	-0.7416632366511682	-0.21535601236316304
DMD	-0.5890951869670539	-0.0508630675379224
DMGDH	-1.1072080191261502	-0.018860181397794842
DMKN	-0.5554561440499359	-0.006012257303196507
DMP1	-0.2087284059622153	-0.005242840100958925
DMPK	-0.9221084477074704	-0.022441353291856706
DMRT1	0.3421494968598735	0.008347079125393474
DMRT2	0.2482783483517261	0.0009921202800134976
DMRT3	-1.0819892482596791	-0.014279012109282986
DMRTA1	0.6377454791021492	0.006656787310868233
DMRTC1	0.6678477691895601	0.000432765354434835
DMRTC1B	-0.6093535478687809	-0.00039486109901897004
DMRTC2	0.3937408066507433	0.006164012328117386
DMTF1	-0.5033589652195025	-0.021738060271969437
DMTN	-0.8907343388139719	-0.006091732143148753
DMWD	-0.0564165866489024	-0.0014506961090898765
DMXL1	-0.8188982703508128	-0.02562332687927693
DMXL2	0.6984554056211456	0.08239329192409844
DNA2	-1.2948106904518273	-0.00553402089099111
DNAAF1	-0.3820597198235473	-0.01134984809679812
DNAAF10	-0.2964719447892437	-0.007660242109464479
DNAAF11	-0.9052083929958306	-0.20235299979546695
DNAAF19	-0.5813566188010191	-0.007096038889085238
DNAAF2	-0.5833231188449393	-0.04197068172401223
DNAAF3	-0.6334367517118149	-0.004298501797116376
DNAAF4	0.019189306783469	0.0015253963748315176
DNAAF5	-1.2984888607244884	-0.15056108188986517
DNAAF6	1.4859386443046496	0.10213153490034718
DNAAF8	-0.2180542844748146	-0.0006805474218458963
DNAH1	-0.9023270272545608	-0.07137677483691753
DNAH10	-0.0527660889689712	-0.0017312026129829758
DNAH11	-0.0511501411777565	-0.0014871392046020924
DNAH12	0.1729815097680002	0.008663432953710755
DNAH2	0.3488199586419277	0.009809514876928292
DNAH3	-0.7613849277651226	-0.05115516914175529
DNAH5	-0.7842940249362667	-0.04877524541078643
DNAH6	-0.3456051649622015	-0.04165268008640949
DNAH7	-0.2524303233539935	-0.007746834193410707
DNAH8	-0.8525093071448091	-0.02315500529136016
DNAH9	-0.1683834045955319	-0.018115528583410298
DNAI1	-0.6061078843351224	-0.02931501393375253
DNAI2	-0.4042097294727713	-0.03640151139739989
DNAI3	-0.2120850774888689	-0.02145749562985882
DNAI4	-0.4410450789415949	-0.018019337745237802
DNAI7	1.4645338892569684	0.00908157464728246
DNAJA1	-0.260251200640973	-0.007002579055646661
DNAJA2	-0.322849181165835	-0.03073007646008884
DNAJA3	0.1702137758233345	0.003935853138362964
DNAJA4	-0.1200050542473388	-0.0008258747833301856
DNAJB1	-0.6583273129132083	-0.14285110195634998
DNAJB11	-0.9274327466798584	-0.026764781636434032
DNAJB12	-0.4470345019477837	-0.013024350214248678
DNAJB13	-0.9938356715717362	-0.08996101115500199
DNAJB14	-0.114589543887725	-0.002479373961098706
DNAJB2	-0.4331651474348356	-0.030900702122558864
DNAJB4	-1.134127548171879	-0.11569008293391704
DNAJB5	-0.6099704669815732	-0.023674783734955802
DNAJB6	-0.0923222426164674	-0.006136013211018272
DNAJB7	-0.7571263080153957	-0.004757024593260732
DNAJB8	-0.571415688703219	-0.01747960591743147
DNAJB9	-0.190732672634147	-0.01268295979948024
DNAJC1	-0.6837892874940849	-0.04825022349344511
DNAJC10	-0.5458842178408153	-0.03089431730870094
DNAJC11	-0.4904534409060045	-0.012226513828345786
DNAJC12	-0.5007438268700661	-0.02785037016285934
DNAJC13	-0.6837050337743737	-0.05641113492665603
DNAJC14	-0.5304110586669353	-0.0024123094948172216
DNAJC15	-1.0505996263631394	-0.04691347571561963
DNAJC16	0.0469982168369599	0.0010767761459515883
DNAJC17	1.5311303665424127	0.09190916251244141
DNAJC18	-1.0727987732508235	-0.04399762328856277
DNAJC19	-1.4497223939397277	-0.05941397287083186
DNAJC2	-0.6366064452753936	-0.059106998624484465
DNAJC21	-0.8102271410333499	-0.7841629441334481
DNAJC22	-0.4907977726181878	-0.012203686616151241
DNAJC24	-0.4288367412460887	-0.020071274837281935
DNAJC25	-1.243967195207787	-0.03745336431331605
DNAJC25-GNG10	-0.0633864344433465	-0.0005299105919463768
DNAJC27	-0.3008253582846348	-0.003493484885759464
DNAJC28	-0.4311838341421488	-0.010467418757634803
DNAJC3	-0.3499426521411041	-0.008203705594143903
DNAJC30	-0.2069171522913314	-0.000177327999513671
DNAJC4	-0.7278447426659248	-0.01972823174995989
DNAJC5	-0.1693464116122555	-0.0038377283799569343
DNAJC5B	0.2250779663420461	0.0011884116622860035
DNAJC6	-0.1627351095137012	-0.0048306289908047065
DNAJC7	0.6127498440303505	0.051320863186762
DNAJC8	-0.9912616940830596	-0.003673615838271819
DNAJC9	0.2248109441165853	0.010113345132028707
DNAL1	-0.0178543606780512	-0.0005278106103645497
DNAL4	0.2861511856786048	0.027859965588854643
DNALI1	0.5351546745800171	0.03609243671770009
DNASE1	-1.2325829752048407	-0.0011278134223124292
DNASE1L1	-0.629641682959485	-0.0029763162353494857
DNASE1L2	-0.3136088881700302	-0.0018537421379730484
DNASE1L3	-0.0293374995959645	-6.152073665273756e-05
DNASE2	-0.2079946140982188	-0.0002577053268676931
DNASE2B	-0.3740986972549801	-0.0005308460514048167
DND1	-0.5707405853589617	-0.0027795066506981435
DNER	-1.1914454466388005	-0.03828948231863113
DNHD1	-0.9822260163593908	-0.04195480206277502
DNLZ	-1.1122403563825638	-0.025394671816926697
DNM1	-1.0238179770129594	-0.032381314976965885
DNM1L	-0.2398303509037249	-0.02583860251531461
DNM2	1.266928012669282	0.07196277804762788
DNM3	-0.1844606027569708	-0.01466517130098745
DNMBP	-0.6609603264474446	-0.02446081976116703
DNMT1	-0.1356997551909301	-0.0035484128984876314
DNMT3B	-1.5226313154636515	-0.026332385969628388
DNMT3L	-0.8814830542808808	-0.02410768005152781
DNPEP	0.3871979623632363	0.02290043628601125
DNPH1	-0.9415952510792944	-0.01023702356973409
DNTT	0.0022436498734526	1.0477844909023643e-06
DNTTIP1	-0.8808546528439436	-0.02605303806716532
DNTTIP2	-1.0738348558872872	-0.018954259041266505
DOC2A	-0.574651576685033	-0.01951057033161024
DOC2B	-0.1860162977631303	-0.00568633220632113
DOCK1	-0.3215805826310074	-0.014091982711473376
DOCK10	-0.3971138580118655	-0.009576003572098125
DOCK11	-0.6925729051831397	-0.02058742217947401
DOCK2	-0.464247114417081	-0.03689232544138217
DOCK3	0.2950215198154085	0.011625618009845986
DOCK4	-0.9515449373218492	-0.03722348640309342
DOCK5	-0.6896136787100169	-0.01957606349754125
DOCK6	-0.8094644478666492	-0.013481630379219041
DOCK7	-0.3676901224863512	-0.02226400460667105
DOCK8	-1.6179619671655636	-0.04935592980838552
DOCK9	-0.4181730235475563	-0.017475450654052378
DOHH	-0.8227317410963335	-0.0008720956455621135
DOK1	-0.8422645794459852	-0.046861916671215725
DOK2	-1.180849091702108	-0.06079247293900792
DOK3	-0.4069055796595236	-0.005755679424283962
DOK4	-0.3749997331721499	-0.00415649704248011
DOK5	-0.5240970026525377	-0.0024726896585146726
DOK6	-0.7096534731712829	-0.0030664126575731137
DOK7	0.3226567528419707	0.00859880246323852
DOLK	-0.6186243127801112	-0.002746691948743694
DOLPP1	-1.945948695303241	-0.011889746528302802
DONSON	-1.1586546099336623	-0.3396491710105637
DOP1A	0.2184898046910563	0.024306772282075322
DOP1B	-0.2874252655173592	-0.025321303616282792
DORIP1	-0.3611006977114888	-0.00025638149537515704
DOT1L	-0.6038569664211133	-0.018909780903477166
DPAGT1	-0.5587032612117108	-0.0038315869653899126
DPCD	-0.4038906479476658	-0.0028817597731065955
DPEP1	-1.2007816606416353	-0.006813235142480639
DPEP2	-0.7635814737600601	-0.004182899313257609
DPEP3	-0.6454371248052275	-0.004101107491012416
DPF1	-0.2551706845963185	-0.005719906065911075
DPF2	-0.8274800772271345	-0.018745733669503505
DPF3	-0.4605958371815472	-0.008374092915797708
DPH1	-0.4199632333370098	-0.0024958414957218494
DPH2	-1.0497975627890614	-0.07852800708931015
DPH3	-0.9016450365706934	-0.03578809479156396
DPH5	-1.067871316007258	-0.025047989588266244
DPH6	-0.3595421806037043	-0.008032891399047962
DPH7	-0.1379896426321403	-0.006674145045188731
DPM1	-0.0516241767899784	-0.0007801961838269436
DPM2	-0.6100711371326788	-0.006986534662443438
DPM3	-0.5100320554682501	-0.008748579847446895
DPP10	0.025811153791423	0.00014851737891584792
DPP3	-0.731864106465034	-0.07759003697510351
DPP4	-1.1866589935737597	-0.00927611335276608
DPP6	-0.4002297865214937	-0.005580003683682665
DPP7	-0.1712347379495828	-0.001175868945499785
DPP8	-0.5707036884044144	-0.013096508241504502
DPP9	-0.8093782594260095	-0.010305003999011953
DPPA2	-1.0701576555643144	-0.0050061975127298625
DPPA3	-0.0732954656166965	-0.000298019363197488
DPPA4	-0.2281031025258446	-0.0022639232925690074
DPPA5	-0.3130725933071317	-0.0004132558231654139
DPRX	-0.7791435238196831	-0.0004612529661012524
DPT	-1.521358636424718	-0.012015690510482424
DPY19L2	0.0039848113092506	2.4610194645931707e-05
DPY19L3	0.1015325573222133	0.0031828426069367426
DPY19L4	-0.0922166050778612	-0.0006669104879230922
DPY30	0.679116939709784	0.018758568108663654
DPYD	-0.4299111227032949	-0.0019294411186923874
DPYS	0.3864032872316225	0.009565026972131584
DPYSL2	-0.8869926145186402	-0.0131381346062501
DPYSL3	-0.7758493213400532	-0.02488847037926757
DPYSL4	-0.0156988071913183	-0.00011507225671236313
DPYSL5	0.2063549446210462	0.003825407963384954
DQX1	-1.1992785708195193	-0.23791887927203034
DR1	-0.5250871325565086	-0.01677390844951767
DRAM1	-0.0536212581503297	-0.0002591515406405434
DRAM2	-0.4888174708962792	-0.0029162850313672016
DRAP1	-0.5219479340777555	-0.011935905356490114
DRAXIN	0.0660099550100645	0.0017833909545069125
DRC1	-0.4946059996878942	-0.0035878719217359847
DRC10	-1.419321540651325	-0.008328578800541976
DRC11	-0.2817879371510947	-0.00022683928940663123
DRC12	-0.8995699169500531	-0.011671919672426938
DRC2	-0.1314098958973156	-0.0012937304251090722
DRC3	-0.1344376008849333	-0.014624659974666587
DRC4	-0.3414639243985829	-0.01598802386819045
DRC5	-0.5390014269689198	-0.01115193952398695
DRC7	-0.761203604859315	-0.021467464064242405
DRC8	-0.2577964410142042	-0.002109806073260247
DRC9	-0.0146116325238082	-0.00012045829852627479
DRD1	0.1590273185647243	0.0034017533714180174
DRD2	-0.3310642484182092	-0.02265903035448749
DRD3	-0.5137813717892346	-0.014098674623268385
DRD4	-0.3073396506152741	-0.010470139877510541
DRD5	-0.4700444070048339	-0.011314438921013357
DRG1	-0.098925723421312	-0.0005023448235334224
DRG2	-0.3863148694311419	-0.0002673298896463502
DRGX	-0.9397671767163348	-0.0038709010008945834
DRICH1	0.8639276411643282	0.00044924237340545064
DROSHA	0.2521842329733771	0.00019544278055436725
DRP2	-0.934743393162117	-0.0656068345358695
DSC1	0.1341866527214631	0.007229708475326989
DSC2	-0.7252244082903089	-0.04125439046559422
DSC3	-0.2557358395828152	-0.017740906663539058
DSCAM	-0.6161129709192366	-0.016704670980533264
DSCAML1	0.6846039890862302	0.021519157188947476
DSCC1	-0.2743725868014915	-0.26933153926418774
DSE	-0.5819648325477691	-0.0023435723806698662
DSEL	-0.251685595686173	-0.001911552099236484
DSG1	-0.3487231583934552	-0.018523476727543554
DSG2	-0.7972673701168189	-0.036415984397455824
DSG3	-0.1957656517029334	-0.013519771672256282
DSG4	0.0161494647377855	0.0005726115712076606
DSN1	0.7918462570744259	0.02473331783971969
DSP	-0.0984700120403988	-0.004206146564305635
DSPP	-0.8540260384104995	-0.0023938349856646303
DST	0.0425926667395539	0.004594726517196116
DSTN	0.0871618203514783	0.0034090731175870194
DSTYK	-0.3674702797087312	-0.010968620379025918
DTD1	-0.1723608276288556	-0.000938159984783861
DTD2	-0.7911843806498562	-0.0006978246237331732
DTL	-1.333614059380605	-0.03678907744207337
DTNB	-0.4213509020537926	-0.015205290002415214
DTNBP1	-0.7936301650068117	-0.06195553246142176
DTWD1	-0.8397488789696804	-0.001873479748981357
DTWD2	-0.5397891012901735	-0.0003044410531276579
DTX1	-1.1908299159054907	-0.03535335854340221
DTX2	-0.8140188479551848	-0.023728649417893634
DTX3	-0.796980534766589	-0.01770811050197884
DTX3L	0.1267688809828858	0.0038560558217374205
DTX4	-0.4714115908061917	-0.009003489972807456
DTYMK	-1.0309514345071649	-0.10443847316987932
DUOX1	0.4676432886998031	0.008856696244685571
DUOX2	-0.2153294588434476	-0.003505994248889014
DUOXA1	-0.9739007005763314	-0.007542860925963687
DUOXA2	-0.3449583928342884	-0.0021480559121791138
DUS1L	-0.1534948294376142	-0.0036421253128957093
DUS2	0.0288071021033724	0.0001073928766413723
DUS3L	-0.1221439866643386	-0.0003145207656606719
DUS4L	-0.799814473513095	-0.0018491710627622756
DUSP1	-0.2893204495459099	-0.006057791572592261
DUSP10	-0.7584459760031249	-0.02170520694125743
DUSP11	-0.212009168302054	-0.0030028978598302925
DUSP12	-0.9877278714223372	-0.47859563827472207
DUSP13B	-0.7367437214349137	-0.004422672559773787
DUSP14	-0.9071995917858422	-0.005288066420519674
DUSP15	-0.833501212894024	-0.004774294947456969
DUSP16	-0.3129570224868309	-0.003291681962516487
DUSP18	-0.6361400554233131	-0.0006704916184161721
DUSP19	0.1884011467296623	0.004179679440197558
DUSP2	-0.8345444402876951	-0.004064231424201076
DUSP21	-0.4031203105022966	-0.0015895033843105555
DUSP22	0.0852161602127511	0.0014005275930965644
DUSP23	-0.4981870943073736	-0.0022089615761588946
DUSP26	-0.2063800659443179	-0.0020359393505406964
DUSP28	-0.1799152256855846	-0.004158200696045232
DUSP29	-0.371826385623522	-0.0035394153647503057
DUSP3	-0.9031215787008304	-0.02296638174636212
DUSP4	0.0178614648837321	0.00030435936161879494
DUSP5	-0.704822095068204	-0.0009677207365286442
DUSP6	-0.9530250467312052	-0.07649169630074
DUSP7	-1.123481902245923	-0.03322473029511868
DUSP8	-0.3186375601115945	-0.0012458728600363345
DUSP9	-0.2053610470750399	-0.0004156507592798808
DUT	-0.1388352420662089	-0.004548103694846937
DUX1	-0.5613486170947193	-0.0010508446112013144
DUX5	0.9567068007896966	0.001737379550234089
DVL1	-0.7737061639668223	-0.034397428637636986
DVL2	-0.9861588248099874	-0.0303233977040823
DVL3	0.2348881817587634	0.007079294910027369
DXO	0.121087849242236	0.00045056788703036016
DYDC1	-0.0526006461721824	-0.0015399891179829841
DYDC2	-0.4116643894733766	-0.008717405111488222
DYM	-1.256644310661125	-0.020255849643546674
DYNAP	0.074828454782469	0.0017643801353158363
DYNC1H1	0.7661310146013178	0.11132649773171749
DYNC1I1	-0.6035631811868801	-0.07672736584520094
DYNC1I2	-0.1668163592672888	-0.017262156856979044
DYNC1LI1	0.2266473824012261	0.02839211759340159
DYNC1LI2	-0.9882921817336374	-0.2073397465589902
DYNC2H1	-0.0370440998298816	-0.0011388467610700499
DYNC2I1	-0.1980605136349429	-0.009523937858649863
DYNC2I2	0.2516785420915932	0.017504242602470306
DYNC2LI1	-0.7267660326613906	-0.176408645873932
DYNLL1	-1.2949284437047313	-0.3643488364914254
DYNLL2	-0.6639531142013468	-0.14099243565999858
DYNLRB1	-0.9492629433545908	-0.11070114592812567
DYNLRB2	-0.7967772832781023	-0.022900175898695935
DYNLT1	-0.8742525189107027	-0.07453264999469413
DYNLT2	0.0032713048130759	0.00024300560673453018
DYNLT2B	-0.1436650897376912	-0.011893458119024505
DYNLT3	-1.0394893878857072	-0.07573615731196473
DYNLT4	-0.7330849326830748	-0.017479677134895236
DYNLT5	0.4888051883949844	0.016190694255207066
DYRK1A	-0.4277962540090508	-0.02115067459446148
DYRK1B	-0.5914453597074708	-0.020318513887390453
DYRK2	-0.1946777353792551	-0.006459796615354443
DYRK3	0.2381172858845324	0.0005998174431431371
DYRK4	-0.4456984747246252	-0.0036636414622364193
DYSF	0.3430720127139356	0.013302960364995566
DZANK1	-0.9946563586453698	-0.017803354163393476
DZIP1	-0.6508418054033172	-0.01912563729358188
DZIP1L	-0.7332125610395476	-0.021501458352484733
DZIP3	0.3154464074278063	0.005613999712992668
E2F1	-1.0254615541366416	-0.03336544258694391
E2F2	-0.5506542300714554	-0.015036715060561234
E2F3	-0.8153159036602042	-0.02669751926535339
E2F4	-1.0738891805166582	-0.027980182598361526
E2F5	-0.427733246365637	-0.09969349866342447
E2F6	-1.5802707287800557	-0.0654232081714943
E2F7	-0.2091739955947371	-0.006517443354740819
E2F8	-0.4492522244538999	-0.015685641416807915
E4F1	0.1266751032549426	0.004918540909182912
EAF1	-0.7197850708010647	-0.0003735684517457526
EAF2	0.2939024717316957	0.0002248353908747472
EAPP	-0.0340822381754822	-0.00777950943922104
EARS2	0.2182021719238735	0.00154574418590872
EBAG9	0.0361029290723128	0.0012009639355904855
EBF1	-0.4574528913734018	-0.003268500908862956
EBF2	-0.7992904557968112	-0.009366884851482831
EBF3	-0.6672440212104502	-0.008532049299218027
EBI3	-0.7427139757772887	-0.04466459036131881
EBLN2	-1.2171453431685613	-0.0012804369010133265
EBNA1BP2	-1.4259606626253658	-0.040753955737832956
EBP	-0.8928923440344406	-0.005856480884521896
EBPL	-1.1700098856498649	-0.006892528236363354
ECD	-0.426754784917946	-0.004280777247511916
ECE1	-0.2904540260181002	-0.002327989018535073
ECE2	0.4422845864937306	0.010736900621721803
ECEL1	-0.4861208482598501	-0.00522142403115905
ECH1	-0.373905364456114	-0.00644575457785895
ECHDC1	-0.3360926829480675	-0.0027489020538322443
ECHDC2	0.5102039341173756	0.004867855735413881
ECHDC3	0.6420184202834895	0.01938959831098167
ECHS1	-0.8905431412386571	-0.014399192050687846
ECI1	-0.4034849679604849	-0.00705533814975704
ECI2	-0.2130333721012921	-0.00316226737547158
ECM1	-0.3452659432228664	-0.0027569485566345886
ECM2	-0.3907276044151555	-0.00734685114581817
ECPAS	-0.4770310261766449	-0.059522023322217045
ECRG4	-1.2589334724783436	-0.012246904820269328
ECSCR	-0.265923770063726	-0.007335773120977944
ECSIT	-0.4428686196456749	-0.0018928204803656146
ECT2	0.5973117777754455	0.01406430311950064
EDA	-1.229614443682743	-0.12678308605924027
EDA2R	-0.0067358520983693	-2.6343917556722335e-05
EDAR	-1.5472058163222946	-0.08128400476630807
EDARADD	0.2700465091862548	0.004168437915799029
EDC3	-0.3946025150013043	-0.03683575017285675
EDC4	-0.4923769124709378	-0.012673781727001938
EDDM3A	0.2441105580324893	0.00014451345035523366
EDDM3B	-1.2681266557009665	-0.0008128691863043194
EDEM1	-0.3124619189358516	-0.007513459302731488
EDEM2	-0.2995271447422198	-0.002015817684115139
EDEM3	-0.2537415964985788	-0.003707164724844236
EDF1	0.2980513717590664	0.006630152764780432
EDIL3	-0.7339658611451716	-0.018104001931006804
EDN1	-0.2467068977039335	-0.007572914931919943
EDN2	-0.7678244042422122	-0.025933269253280718
EDN3	-0.6247918472562016	-0.017598511961665432
EDNRA	0.0187704564187668	0.00063121290845029
EDNRB	-0.5311821084527815	-0.015049451496684204
EDRF1	-0.2855310970739341	-0.009421955141245678
EEA1	1.2474877119300258	0.06390255804361557
EED	-1.286638199958	-0.08578145542939981
EEF1A1	-0.902255341393416	-0.07540959917832031
EEF1A2	-0.7110921186482659	-0.01202314554210488
EEF1AKMT1	-0.4553111474612331	-0.002433638083180291
EEF1AKMT2	-0.2256422256602417	-0.0004903205563597052
EEF1AKMT3	-1.664352415025041	-0.010247417819309178
EEF1B2	-0.879650017919163	-0.23727943478356878
EEF1D	-0.4618798728072759	-0.05295083237837172
EEF1E1	-1.0831108987465097	-0.1629713644907923
EEF1G	-0.9627960411105592	-0.001502924620173583
EEF2	-1.9363282854043031	-0.004811775789229693
EEF2K	-0.7009115883949397	-0.02256094220725632
EEFSEC	-0.6205160768879145	-0.0008376967037986847
EEIG1	-1.0851491708895236	-0.026066368233937248
EEIG2	-0.3008173391817236	-0.0018319775956166966
EEPD1	0.4115216582428684	0.0004320977411550118
EFCAB11	-0.7759780406029968	-0.004986434888914858
EFCAB12	-0.0437898021014472	-9.449839293492307e-05
EFCAB13	-0.3750746268848512	-0.0024443613434085754
EFCAB14	-1.327893523904168	-0.014690486054951811
EFCAB3	-0.4196000835800033	-0.0018819063748563149
EFCAB5	-0.1529718754196986	-0.0009493434588546494
EFCAB6	-1.01301213811178	-0.005933212092920696
EFCAB7	-0.709485823739473	-0.0030607218436120866
EFCC1	-0.4796297372065108	-0.00451427508658768
EFEMP1	0.0299513442925812	0.0013337932640372261
EFEMP2	-0.511439223149658	-0.016439702388922603
EFHB	-1.2062843682829127	-0.0011266695999762406
EFHC1	-0.0589143658595732	-0.007685320112015465
EFHC2	-0.3621871436403678	-0.00949183847338312
EFHD1	-0.3793375354837475	-0.002405379312502443
EFHD2	-0.5551797274967337	-0.0037496838795129392
EFL1	-0.9911938829761394	-0.0006095842380303257
EFNA1	-0.3628636891636257	-0.011474112715043009
EFNA2	-0.2990861533217208	-0.007450834251550708
EFNA3	-0.7178818722034641	-0.018405055439552415
EFNA4	-1.1474365809305334	-0.034537841086009054
EFNA5	-0.8505517751466661	-0.023729543974816837
EFNB1	-1.4445929593778868	-0.04898614725250414
EFNB2	0.615784075037572	0.01617048981048664
EFNB3	-0.4369307569072249	-0.012649582343221067
EFR3A	-0.413716416170318	-0.010969277058339812
EFS	-0.1724054157105699	-0.0017318124008126746
EFTUD2	-0.4782603042325678	-0.0003682604342590772
EGF	-0.6517907486933806	-0.014337441099008292
EGFL6	0.528651915953227	0.0047446509456802125
EGFL7	-0.5378372348672869	-0.003662133732211356
EGFL8	0.9929121532073872	0.0078062753485164775
EGFLAM	-0.0420302940055121	-0.001090181765914973
EGFR	1.1574221157076254	0.11456974296755072
EGLN1	-0.4672518797597098	-0.016251954881802224
EGLN2	-0.5699104023360926	-0.013121047192983858
EGLN3	-0.3038669457542385	-0.025231287973757437
EGR1	0.0620439957101244	0.001783020348717555
EGR2	-0.2128140141065461	-0.004844923845149629
EGR3	0.2963732055774641	0.008679585698541614
EGR4	-1.1896678728654175	-0.019549812154797407
EHBP1	-0.3513572812400012	-0.010823912405879477
EHD1	-0.4458117859647842	-0.004235657778451415
EHD2	-0.2842741588121101	-0.005186582027526949
EHD3	-0.6050318430102335	-0.006401236899048271
EHD4	-1.2502448847288157	-0.01684704982172079
EHF	-0.0459364553391253	-0.0007818384698719126
EHHADH	0.3682968577973098	0.008662342095392727
EHMT1	-0.4845397662787841	-0.012970160463750493
EHMT2	-0.419970517853123	-0.01016916611929552
EI24	-0.016246632544809	-5.579093615887411e-05
EID1	-0.6987905988723551	-0.0104622928463169
EID2	-0.3573131268840353	-0.0002669129057823744
EID2B	0.212460803397153	0.0003960269375322932
EID3	-0.027620914835295	-0.0008349526345561325
EIF1	-1.055019862683028	-0.0005422802094190765
EIF1AD	-0.0487031251778666	-2.250084383217437e-05
EIF1AX	-0.6152270218485958	-0.0003045373758150549
EIF1AY	-0.5049009478589623	-0.0002610337900430835
EIF1B	-0.0037073586774876	-2.1910489783951716e-06
EIF2A	-0.3033435011079587	-0.00040587360448244875
EIF2AK1	-0.2721228856875617	-0.018161753513673554
EIF2AK2	-0.5407899721116766	-0.019103405764844976
EIF2AK3	0.1048575190528963	0.0032170286845428584
EIF2AK4	-0.5581030797866793	-0.019771917807602686
EIF2B1	-0.2963827576439685	-0.045464225874311835
EIF2B2	-0.7302009084988832	-0.07516469091814953
EIF2B3	-0.4605519770263081	-0.21515514600342633
EIF2B4	-0.1443753472072041	-0.01576463291224903
EIF2B5	-0.6337164873007564	-0.0615852019523748
EIF2D	-0.3210086931836147	-0.0002247060852285303
EIF2S1	-0.4031659416394346	-0.00032495174896138426
EIF2S2	-1.9034314384472668	-0.002702872642595119
EIF2S3	0.1052007745332999	0.020675844624451163
EIF3A	-0.8138502074759091	-0.10437954450961524
EIF3B	-0.1381293956454664	-0.0001500085236709765
EIF3C	-1.4804682409449748	-0.00349686598511203
EIF3D	0.4473401768595105	0.00043615667243802273
EIF3E	-0.636087581306968	-0.12381826422688916
EIF3F	-0.1900332555087079	-0.017497882100730805
EIF3G	-1.8230488033425696	-0.3499761479240831
EIF3H	-0.3890158726169661	-0.0015988552364557306
EIF3I	-0.6254823401104044	-0.017657366461316718
EIF3J	-1.1698345053219918	-0.001470481973189744
EIF3K	-0.2429332138785053	-0.03584916850562327
EIF3L	-0.3987618532091508	-0.04428808646482112
EIF3M	-0.5664725532349185	-0.005151501399118349
EIF4A1	0.2155385222825364	0.06951957943848701
EIF4A2	0.451165912774436	0.07145204793791299
EIF4A3	-1.5110433555580214	-0.17429885106361775
EIF4B	-0.531027313917902	-0.104778592391083
EIF4E	-0.6711398550441752	-0.07287505002011671
EIF4E2	0.4846201630185059	0.005282844397064733
EIF4E3	-1.267101739199147	-0.13734242461353474
EIF4EBP1	-0.3279257720793066	-0.0012795663626534546
EIF4EBP2	-1.3359216531237483	-0.018442398421373345
EIF4EBP3	0.2509520221012489	0.0004441850791192106
EIF4ENIF1	-0.6315326707277966	-0.014696396780506556
