Name	unrefined_intensity	refined_intensity
SLCO5A1	-0.5869164513279509	-0.005657874590801446
SLCO6A1	0.3323924890414464	0.002509230899773879
SLF1	0.3036257430226685	0.014511488762025418
SLF2	-0.7968036260941416	-0.01054489918772987
SLFN11	0.7870904799648168	0.025649704561093452
SLFN12	0.1434254961430016	7.286015204064481e-05
SLFN13	0.4595875289838186	0.013586326531819647
SLFN5	-0.2311938052103486	-0.0021753025132241702
SLFNL1	0.4515965188888968	0.00042314593819889627
SLIRP	-0.5814306554326665	-0.00035409126915849384
SLIT1	-1.1653162547491855	-0.09964153167858386
SLIT2	0.0919835575293563	0.007419945651663056
SLIT3	-0.59319970323563	-0.029352707715505442
SLITRK1	0.1611021987271874	0.00649709057246874
SLITRK2	0.1220842261454787	0.005803884110956057
SLITRK3	0.1246466720714137	0.006691656590153844
SLITRK4	-0.1719983243656835	-0.007667341303573438
SLITRK5	0.8502436829645872	0.04668518014421955
SLITRK6	-0.8399040774497313	-0.04625267764107925
SLK	-0.6733497768449832	-0.05655868785587121
SLMAP	-0.4908523121245177	-0.023032263041818744
SLN	0.4287795139302683	0.0006397390347839604
SLPI	-0.3718468731710287	-0.016863999392052496
SLTM	-0.0286941812618481	-1.979898507067519e-05
SLU7	-1.433712959282019	-0.0007885421276051105
SLURP1	-0.821016352011473	-0.02388254466366174
SLX1A	-0.1675622416170025	-0.0049089034304117055
SLX1B	-0.4753539661733645	-0.013925969793014886
SLX4	-0.9314337941445084	-0.02072440191971531
SLX4IP	0.2348868046058767	0.0007312026227380941
SLX9	0.1577133695792122	7.11287296802247e-05
SMAD1	-0.0963072106142145	-0.0020279409339035146
SMAD2	-0.3935886654421864	-0.012528320809690234
SMAD3	-1.506954305121195	-0.03187208355331327
SMAD4	-0.8535566609671794	-0.00509914749261793
SMAD5	0.3497980933455423	0.009000304941780803
SMAD6	-0.2136715087347682	-0.0026407661764530003
SMAD7	-0.1597558345892029	-0.005458058088740117
SMAD9	0.4518024507462952	0.009063157161970682
SMAGP	-0.5427558833056247	-0.0027072663459284563
SMAP1	-0.0677097394526216	-0.0026949830496932445
SMAP2	-0.5339496664323834	-0.01596669687532756
SMARCA1	-0.5483104742243647	-0.0015670713353332344
SMARCA2	-0.2934160644121182	-0.007493846285085499
SMARCA4	-1.874718483737963	-0.031609628354305794
SMARCA5	0.4621022225628036	0.0059551113421668495
SMARCAD1	-0.0710880523660431	-0.004885526398856311
SMARCAL1	0.5886052147695411	0.06125437888542184
SMARCB1	-0.794691703754536	-0.024469352250305918
SMARCC1	-0.9669144341167916	-0.01010812349425694
SMARCC2	0.1532025877354214	0.0033925181028131714
SMARCD1	0.5519049738373503	0.012846692076012002
SMARCD2	-0.3324357288594813	-0.04976862053182409
SMARCD3	1.1726559881539935	0.03424272751008477
SMARCE1	-0.5831855412083184	-0.01230171580624827
SMC1A	-0.1770394828463509	-0.01944123672980633
SMC1B	0.7521528794414307	0.06668737859703613
SMC2	-0.6187408883772727	-0.11197230108785829
SMC3	-0.0436544710753487	-0.0018248878543628017
SMC4	-0.3530562951390278	-0.0002909183871945589
SMC5	-0.0246665163462173	-0.0018085243119883062
SMC6	-0.3234454100688564	-0.035573173090192964
SMCO1	0.1545263224199153	0.0015182211177756678
SMCO3	-0.313900700348924	-0.0010798184092002984
SMCO4	-0.3326502889362085	-0.005536964059343191
SMCP	0.0790145907872812	4.108758720938622e-05
SMCR8	-0.4674501484826348	-0.008439344980705489
SMDT1	0.3263579763629485	0.02868653976432681
SMG1	-1.1174067131667689	-0.0833875933767833
SMG5	0.0183427038047523	0.0005540963965339575
SMG6	-0.1850263694974362	-0.005661991932991045
SMG7	0.2892347144858603	0.008314919572039512
SMG8	-0.9411137733548915	-0.026369066815630705
SMG9	0.70574417386153	0.029209339867781004
SMIM11	0.6549533354736438	0.01075040404846439
SMIM12	1.0970674773324702	0.0036356816198798063
SMIM13	1.4321594986815238	0.004399593979949642
SMIM14	0.3634597342391336	0.007468734078879957
SMIM15	0.0149240466224325	0.0012950938418480698
SMIM19	-0.0701510494739273	-0.0004943544456427657
SMIM21	0.797058205401355	0.0006296759822670704
SMIM29	-0.7163447303636147	-0.004075285171038604
SMIM3	-0.6818752167202959	-0.0036732617924722342
SMIM43	-0.4385737748983351	-0.0005350600053759688
SMIM7	-0.0501180687377405	-0.0012292959899992992
SMIM8	0.208307388560429	0.005796986316248178
SMN1	-0.0905634587530015	-5.3160750288011874e-05
SMN2	0.2247555911034122	0.00013193153197770294
SMNDC1	-0.3660401471353353	-0.00021157120504422379
SMO	0.5225122765601606	0.006290002785231214
SMOC1	-0.3026758247947724	-0.008112014780324694
SMOC2	0.4930152864360614	0.011896458861702161
SMOX	-0.2271355758530064	-0.0054031010783913164
